agegroup,infectionstatus,hospital_type,Class,p_class
16 to 20 years,NIC,Primary,Penicillins,0.3506493506493506
16 to 20 years,NIC,Primary,Quinolones,0.05194805194805195
16 to 20 years,NIC,Primary,Sulphonamides,0.03896103896103897
16 to 20 years,NIC,Primary,Tetracyclines,0.012987012987012991
16 to 20 years,NIC,District,Aminoglycosides,0.04593639575971731
16 to 20 years,NIC,District,Amphenicols,0.0
16 to 20 years,NIC,District,Carbapenems,0.0035335689045936395
16 to 20 years,NIC,District,Cephalosporins,0.282685512367491
16 to 20 years,NIC,District,Glycopeptides,0.031802120141342774
16 to 20 years,NIC,District,Lincosamides,0.007067137809187285
16 to 20 years,NIC,District,Macrolides,0.06360424028268553
16 to 20 years,NIC,District,Nitroimidazoles,0.23321554770318037
16 to 20 years,NIC,District,Penicillins,0.23674911660777373
16 to 20 years,NIC,District,Quinolones,0.014134275618374562
16 to 20 years,NIC,District,Sulphonamides,0.04946996466431097
16 to 20 years,NIC,District,Tetracyclines,0.03180212014134277
16 to 20 years,NIC,Tertiary,Aminoglycosides,0.09611829944547134
16 to 20 years,NIC,Tertiary,Amphenicols,0.0018484288354898334
16 to 20 years,NIC,Tertiary,Carbapenems,0.022181146025877996
16 to 20 years,NIC,Tertiary,Cephalosporins,0.21996303142329027
16 to 20 years,NIC,Tertiary,Glycopeptides,0.02772643253234751
16 to 20 years,NIC,Tertiary,Lincosamides,0.00369685767097967
16 to 20 years,NIC,Tertiary,Macrolides,0.009242144177449167
16 to 20 years,NIC,Tertiary,Nitroimidazoles,0.20147874306839195
16 to 20 years,NIC,Tertiary,Penicillins,0.3179297597042512
16 to 20 years,NIC,Tertiary,Quinolones,0.014787430683918674
16 to 20 years,NIC,Tertiary,Sulphonamides,0.0591497227356747
16 to 20 years,NIC,Tertiary,Tetracyclines,0.02587800369685768
16 to 20 years,NIC,Specialist,Aminoglycosides,0.037037037037037035
16 to 20 years,NIC,Specialist,Amphenicols,0.0
16 to 20 years,NIC,Specialist,Carbapenems,0.09876543209876544
16 to 20 years,NIC,Specialist,Cephalosporins,0.48148148148148145
16 to 20 years,NIC,Specialist,Glycopeptides,0.08641975308641979
16 to 20 years,NIC,Specialist,Lincosamides,0.0
16 to 20 years,NIC,Specialist,Macrolides,0.012345679012345678
16 to 20 years,NIC,Specialist,Nitroimidazoles,0.14814814814814814
16 to 20 years,NIC,Specialist,Penicillins,0.1358024691358024
16 to 20 years,NIC,Specialist,Quinolones,0.0
16 to 20 years,NIC,Specialist,Sulphonamides,0.0
16 to 20 years,NIC,Specialist,Tetracyclines,0.0
21 to 25 years,CAI,Primary,Aminoglycosides,0.051948051948051945
21 to 25 years,CAI,Primary,Amphenicols,0.0
21 to 25 years,CAI,Primary,Carbapenems,0.0
21 to 25 years,CAI,Primary,Cephalosporins,0.2337662337662337
21 to 25 years,CAI,Primary,Glycopeptides,0.0
21 to 25 years,CAI,Primary,Lincosamides,0.0
21 to 25 years,CAI,Primary,Macrolides,0.05194805194805196
21 to 25 years,CAI,Primary,Nitroimidazoles,0.2077922077922079
21 to 25 years,CAI,Primary,Penicillins,0.3506493506493506
21 to 25 years,CAI,Primary,Quinolones,0.051948051948051945
21 to 25 years,CAI,Primary,Sulphonamides,0.03896103896103896
21 to 25 years,CAI,Primary,Tetracyclines,0.01298701298701299
21 to 25 years,CAI,District,Aminoglycosides,0.04593639575971733
21 to 25 years,CAI,District,Amphenicols,0.0
21 to 25 years,CAI,District,Carbapenems,0.0035335689045936404
21 to 25 years,CAI,District,Cephalosporins,0.282685512367491
21 to 25 years,CAI,District,Glycopeptides,0.03180212014134278
21 to 25 years,CAI,District,Lincosamides,0.007067137809187287
21 to 25 years,CAI,District,Macrolides,0.06360424028268555
21 to 25 years,CAI,District,Nitroimidazoles,0.23321554770318043
21 to 25 years,CAI,District,Penicillins,0.23674911660777373
21 to 25 years,CAI,District,Quinolones,0.014134275618374563
21 to 25 years,CAI,District,Sulphonamides,0.049469964664310986
21 to 25 years,CAI,District,Tetracyclines,0.03180212014134278
21 to 25 years,CAI,Tertiary,Aminoglycosides,0.09611829944547136
21 to 25 years,CAI,Tertiary,Amphenicols,0.0018484288354898334
21 to 25 years,CAI,Tertiary,Carbapenems,0.022181146025878
21 to 25 years,CAI,Tertiary,Cephalosporins,0.21996303142329024
21 to 25 years,CAI,Tertiary,Glycopeptides,0.02772643253234751
21 to 25 years,CAI,Tertiary,Lincosamides,0.0036968576709796703
21 to 25 years,CAI,Tertiary,Macrolides,0.009242144177449169
21 to 25 years,CAI,Tertiary,Nitroimidazoles,0.20147874306839192
21 to 25 years,CAI,Tertiary,Penicillins,0.3179297597042513
21 to 25 years,CAI,Tertiary,Quinolones,0.014787430683918674
21 to 25 years,CAI,Tertiary,Sulphonamides,0.05914972273567468
21 to 25 years,CAI,Tertiary,Tetracyclines,0.025878003696857672
21 to 25 years,CAI,Specialist,Aminoglycosides,0.03703703703703703
21 to 25 years,CAI,Specialist,Amphenicols,0.0
21 to 25 years,CAI,Specialist,Carbapenems,0.09876543209876543
21 to 25 years,CAI,Specialist,Cephalosporins,0.48148148148148157
21 to 25 years,CAI,Specialist,Glycopeptides,0.0864197530864198
21 to 25 years,CAI,Specialist,Lincosamides,0.0
21 to 25 years,CAI,Specialist,Macrolides,0.01234567901234568
21 to 25 years,CAI,Specialist,Nitroimidazoles,0.1481481481481481
21 to 25 years,CAI,Specialist,Penicillins,0.1358024691358024
21 to 25 years,CAI,Specialist,Quinolones,0.0
21 to 25 years,CAI,Specialist,Sulphonamides,0.0
21 to 25 years,CAI,Specialist,Tetracyclines,0.0
21 to 25 years,HAI,Primary,Aminoglycosides,0.051948051948051945
21 to 25 years,HAI,Primary,Amphenicols,0.0
21 to 25 years,HAI,Primary,Carbapenems,0.0
21 to 25 years,HAI,Primary,Cephalosporins,0.23376623376623373
21 to 25 years,HAI,Primary,Glycopeptides,0.0
21 to 25 years,HAI,Primary,Lincosamides,0.0
21 to 25 years,HAI,Primary,Macrolides,0.051948051948051965
21 to 25 years,HAI,Primary,Nitroimidazoles,0.20779220779220786
21 to 25 years,HAI,Primary,Penicillins,0.35064935064935066
21 to 25 years,HAI,Primary,Quinolones,0.05194805194805196
21 to 25 years,HAI,Primary,Sulphonamides,0.03896103896103896
21 to 25 years,HAI,Primary,Tetracyclines,0.01298701298701299
21 to 25 years,HAI,District,Aminoglycosides,0.04593639575971731
21 to 25 years,HAI,District,Amphenicols,0.0
21 to 25 years,HAI,District,Carbapenems,0.0035335689045936395
21 to 25 years,HAI,District,Cephalosporins,0.282685512367491
21 to 25 years,HAI,District,Glycopeptides,0.031802120141342774
21 to 25 years,HAI,District,Lincosamides,0.007067137809187283
21 to 25 years,HAI,District,Macrolides,0.06360424028268553
21 to 25 years,HAI,District,Nitroimidazoles,0.23321554770318034
21 to 25 years,HAI,District,Penicillins,0.23674911660777373
21 to 25 years,HAI,District,Quinolones,0.014134275618374558
21 to 25 years,HAI,District,Sulphonamides,0.04946996466431097
21 to 25 years,HAI,District,Tetracyclines,0.031802120141342774
21 to 25 years,HAI,Tertiary,Aminoglycosides,0.09611829944547133
21 to 25 years,HAI,Tertiary,Amphenicols,0.001848428835489833
21 to 25 years,HAI,Tertiary,Carbapenems,0.022181146025877993
21 to 25 years,HAI,Tertiary,Cephalosporins,0.21996303142329027
21 to 25 years,HAI,Tertiary,Glycopeptides,0.027726432532347505
21 to 25 years,HAI,Tertiary,Lincosamides,0.00369685767097967
21 to 25 years,HAI,Tertiary,Macrolides,0.009242144177449167
21 to 25 years,HAI,Tertiary,Nitroimidazoles,0.20147874306839192
21 to 25 years,HAI,Tertiary,Penicillins,0.3179297597042513
21 to 25 years,HAI,Tertiary,Quinolones,0.01478743068391867
21 to 25 years,HAI,Tertiary,Sulphonamides,0.05914972273567469
21 to 25 years,HAI,Tertiary,Tetracyclines,0.025878003696857676
21 to 25 years,HAI,Specialist,Aminoglycosides,0.03703703703703704
21 to 25 years,HAI,Specialist,Amphenicols,0.0
21 to 25 years,HAI,Specialist,Carbapenems,0.09876543209876544
21 to 25 years,HAI,Specialist,Cephalosporins,0.48148148148148145
21 to 25 years,HAI,Specialist,Glycopeptides,0.08641975308641979
21 to 25 years,HAI,Specialist,Lincosamides,0.0
21 to 25 years,HAI,Specialist,Macrolides,0.01234567901234568
21 to 25 years,HAI,Specialist,Nitroimidazoles,0.14814814814814817
21 to 25 years,HAI,Specialist,Penicillins,0.1358024691358024
21 to 25 years,HAI,Specialist,Quinolones,0.0
21 to 25 years,HAI,Specialist,Sulphonamides,0.0
21 to 25 years,HAI,Specialist,Tetracyclines,0.0
21 to 25 years,HBCI,Primary,Aminoglycosides,0.03896103896103897
21 to 25 years,HBCI,Primary,Amphenicols,0.0625
21 to 25 years,HBCI,Primary,Carbapenems,0.0625
21 to 25 years,HBCI,Primary,Cephalosporins,0.17532467532467533
21 to 25 years,HBCI,Primary,Glycopeptides,0.0625
21 to 25 years,HBCI,Primary,Lincosamides,0.0625
21 to 25 years,HBCI,Primary,Macrolides,0.03896103896103897
21 to 25 years,HBCI,Primary,Nitroimidazoles,0.15584415584415587
21 to 25 years,HBCI,Primary,Penicillins,0.262987012987013
21 to 25 years,HBCI,Primary,Quinolones,0.03896103896103897
21 to 25 years,HBCI,Primary,Sulphonamides,0.02922077922077922
21 to 25 years,HBCI,Primary,Tetracyclines,0.009740259740259742
21 to 25 years,HBCI,District,Aminoglycosides,0.04240282685512368
21 to 25 years,HBCI,District,Amphenicols,0.07692307692307693
21 to 25 years,HBCI,District,Carbapenems,0.0032617559119325905
21 to 25 years,HBCI,District,Cephalosporins,0.26094047295460726
21 to 25 years,HBCI,District,Glycopeptides,0.029355803207393314
21 to 25 years,HBCI,District,Lincosamides,0.006523511823865181
21 to 25 years,HBCI,District,Macrolides,0.05871160641478663
21 to 25 years,HBCI,District,Nitroimidazoles,0.21527589018755097
21 to 25 years,HBCI,District,Penicillins,0.21853764609948356
21 to 25 years,HBCI,District,Quinolones,0.013047023647730362
21 to 25 years,HBCI,District,Sulphonamides,0.04566458276705627
21 to 25 years,HBCI,District,Tetracyclines,0.029355803207393314
21 to 25 years,HBCI,Tertiary,Aminoglycosides,0.09611829944547134
21 to 25 years,HBCI,Tertiary,Amphenicols,0.0018484288354898336
21 to 25 years,HBCI,Tertiary,Carbapenems,0.022181146025878003
21 to 25 years,HBCI,Tertiary,Cephalosporins,0.2199630314232902
21 to 25 years,HBCI,Tertiary,Glycopeptides,0.027726432532347505
21 to 25 years,HBCI,Tertiary,Lincosamides,0.0036968576709796672
21 to 25 years,HBCI,Tertiary,Macrolides,0.009242144177449169
21 to 25 years,HBCI,Tertiary,Nitroimidazoles,0.20147874306839186
21 to 25 years,HBCI,Tertiary,Penicillins,0.3179297597042514
21 to 25 years,HBCI,Tertiary,Quinolones,0.014787430683918669
21 to 25 years,HBCI,Tertiary,Sulphonamides,0.059149722735674676
21 to 25 years,HBCI,Tertiary,Tetracyclines,0.025878003696857672
21 to 25 years,HBCI,Specialist,Aminoglycosides,0.026143790849673203
21 to 25 years,HBCI,Specialist,Amphenicols,0.05882352941176471
21 to 25 years,HBCI,Specialist,Carbapenems,0.06971677559912855
21 to 25 years,HBCI,Specialist,Cephalosporins,0.33986928104575165
21 to 25 years,HBCI,Specialist,Glycopeptides,0.06100217864923747
21 to 25 years,HBCI,Specialist,Lincosamides,0.05882352941176471
21 to 25 years,HBCI,Specialist,Macrolides,0.008714596949891068
21 to 25 years,HBCI,Specialist,Nitroimidazoles,0.10457516339869281
21 to 25 years,HBCI,Specialist,Penicillins,0.09586056644880175
21 to 25 years,HBCI,Specialist,Quinolones,0.05882352941176471
21 to 25 years,HBCI,Specialist,Sulphonamides,0.05882352941176471
21 to 25 years,HBCI,Specialist,Tetracyclines,0.05882352941176471
21 to 25 years,NIC,Primary,Aminoglycosides,0.05194805194805194
21 to 25 years,NIC,Primary,Amphenicols,0.0
21 to 25 years,NIC,Primary,Carbapenems,0.0
21 to 25 years,NIC,Primary,Cephalosporins,0.23376623376623373
21 to 25 years,NIC,Primary,Glycopeptides,0.0
21 to 25 years,NIC,Primary,Lincosamides,0.0
21 to 25 years,NIC,Primary,Macrolides,0.051948051948051965
21 to 25 years,NIC,Primary,Nitroimidazoles,0.20779220779220786
21 to 25 years,NIC,Primary,Penicillins,0.3506493506493506
21 to 25 years,NIC,Primary,Quinolones,0.051948051948051945
21 to 25 years,NIC,Primary,Sulphonamides,0.038961038961038946
21 to 25 years,NIC,Primary,Tetracyclines,0.012987012987012988
21 to 25 years,NIC,District,Aminoglycosides,0.04593639575971731
21 to 25 years,NIC,District,Amphenicols,0.0
21 to 25 years,NIC,District,Carbapenems,0.003533568904593639
21 to 25 years,NIC,District,Cephalosporins,0.28268551236749095
21 to 25 years,NIC,District,Glycopeptides,0.03180212014134277
21 to 25 years,NIC,District,Lincosamides,0.007067137809187286
21 to 25 years,NIC,District,Macrolides,0.06360424028268553
21 to 25 years,NIC,District,Nitroimidazoles,0.23321554770318034
21 to 25 years,NIC,District,Penicillins,0.23674911660777379
21 to 25 years,NIC,District,Quinolones,0.01413427561837456
21 to 25 years,NIC,District,Sulphonamides,0.04946996466431098
21 to 25 years,NIC,District,Tetracyclines,0.03180212014134277
21 to 25 years,NIC,Tertiary,Aminoglycosides,0.09611829944547137
21 to 25 years,NIC,Tertiary,Amphenicols,0.001848428835489833
21 to 25 years,NIC,Tertiary,Carbapenems,0.022181146025877996
21 to 25 years,NIC,Tertiary,Cephalosporins,0.2199630314232902
21 to 25 years,NIC,Tertiary,Glycopeptides,0.027726432532347505
21 to 25 years,NIC,Tertiary,Lincosamides,0.0036968576709796694
21 to 25 years,NIC,Tertiary,Macrolides,0.00924214417744917
21 to 25 years,NIC,Tertiary,Nitroimidazoles,0.20147874306839197
21 to 25 years,NIC,Tertiary,Penicillins,0.31792975970425125
21 to 25 years,NIC,Tertiary,Quinolones,0.014787430683918669
21 to 25 years,NIC,Tertiary,Sulphonamides,0.05914972273567468
21 to 25 years,NIC,Tertiary,Tetracyclines,0.025878003696857676
21 to 25 years,NIC,Specialist,Aminoglycosides,0.03703703703703704
21 to 25 years,NIC,Specialist,Amphenicols,0.0
21 to 25 years,NIC,Specialist,Carbapenems,0.09876543209876544
21 to 25 years,NIC,Specialist,Cephalosporins,0.48148148148148145
21 to 25 years,NIC,Specialist,Glycopeptides,0.0864197530864198
21 to 25 years,NIC,Specialist,Lincosamides,0.0
21 to 25 years,NIC,Specialist,Macrolides,0.01234567901234568
21 to 25 years,NIC,Specialist,Nitroimidazoles,0.14814814814814817
21 to 25 years,NIC,Specialist,Penicillins,0.1358024691358024
21 to 25 years,NIC,Specialist,Quinolones,0.0
21 to 25 years,NIC,Specialist,Sulphonamides,0.0
21 to 25 years,NIC,Specialist,Tetracyclines,0.0
26 to 30 years,CAI,Primary,Aminoglycosides,0.05194805194805195
26 to 30 years,CAI,Primary,Amphenicols,0.0
26 to 30 years,CAI,Primary,Carbapenems,0.0
26 to 30 years,CAI,Primary,Cephalosporins,0.2337662337662337
26 to 30 years,CAI,Primary,Glycopeptides,0.0
26 to 30 years,CAI,Primary,Lincosamides,0.0
26 to 30 years,CAI,Primary,Macrolides,0.05194805194805197
26 to 30 years,CAI,Primary,Nitroimidazoles,0.20779220779220792
26 to 30 years,CAI,Primary,Penicillins,0.3506493506493506
26 to 30 years,CAI,Primary,Quinolones,0.05194805194805195
26 to 30 years,CAI,Primary,Sulphonamides,0.03896103896103896
26 to 30 years,CAI,Primary,Tetracyclines,0.012987012987012988
26 to 30 years,CAI,District,Aminoglycosides,0.04593639575971732
26 to 30 years,CAI,District,Amphenicols,0.0
26 to 30 years,CAI,District,Carbapenems,0.003533568904593641
26 to 30 years,CAI,District,Cephalosporins,0.28268551236749107
26 to 30 years,CAI,District,Glycopeptides,0.031802120141342774
26 to 30 years,CAI,District,Lincosamides,0.007067137809187285
26 to 30 years,CAI,District,Macrolides,0.06360424028268553
26 to 30 years,CAI,District,Nitroimidazoles,0.23321554770318037
26 to 30 years,CAI,District,Penicillins,0.23674911660777376
26 to 30 years,CAI,District,Quinolones,0.014134275618374563
26 to 30 years,CAI,District,Sulphonamides,0.04946996466431097
26 to 30 years,CAI,District,Tetracyclines,0.03180212014134277
26 to 30 years,CAI,Tertiary,Aminoglycosides,0.09611829944547134
26 to 30 years,CAI,Tertiary,Amphenicols,0.0018484288354898336
26 to 30 years,CAI,Tertiary,Carbapenems,0.022181146025877996
26 to 30 years,CAI,Tertiary,Cephalosporins,0.21996303142329024
26 to 30 years,CAI,Tertiary,Glycopeptides,0.02772643253234751
26 to 30 years,CAI,Tertiary,Lincosamides,0.0036968576709796707
26 to 30 years,CAI,Tertiary,Macrolides,0.009242144177449169
26 to 30 years,CAI,Tertiary,Nitroimidazoles,0.2014787430683919
26 to 30 years,CAI,Tertiary,Penicillins,0.31792975970425125
26 to 30 years,CAI,Tertiary,Quinolones,0.014787430683918672
26 to 30 years,CAI,Tertiary,Sulphonamides,0.05914972273567466
26 to 30 years,CAI,Tertiary,Tetracyclines,0.025878003696857676
26 to 30 years,CAI,Specialist,Aminoglycosides,0.03703703703703704
26 to 30 years,CAI,Specialist,Amphenicols,0.0
26 to 30 years,CAI,Specialist,Carbapenems,0.09876543209876545
26 to 30 years,CAI,Specialist,Cephalosporins,0.4814814814814815
26 to 30 years,CAI,Specialist,Glycopeptides,0.08641975308641978
26 to 30 years,CAI,Specialist,Lincosamides,0.0
26 to 30 years,CAI,Specialist,Macrolides,0.012345679012345682
26 to 30 years,CAI,Specialist,Nitroimidazoles,0.14814814814814817
26 to 30 years,CAI,Specialist,Penicillins,0.13580246913580243
26 to 30 years,CAI,Specialist,Quinolones,0.0
26 to 30 years,CAI,Specialist,Sulphonamides,0.0
26 to 30 years,CAI,Specialist,Tetracyclines,0.0
26 to 30 years,HAI,Primary,Aminoglycosides,0.05194805194805194
26 to 30 years,HAI,Primary,Amphenicols,0.0
26 to 30 years,HAI,Primary,Carbapenems,0.0
26 to 30 years,HAI,Primary,Cephalosporins,0.23376623376623373
26 to 30 years,HAI,Primary,Glycopeptides,0.0
26 to 30 years,HAI,Primary,Lincosamides,0.0
26 to 30 years,HAI,Primary,Macrolides,0.05194805194805196
26 to 30 years,HAI,Primary,Nitroimidazoles,0.20779220779220792
26 to 30 years,HAI,Primary,Penicillins,0.35064935064935054
26 to 30 years,HAI,Primary,Quinolones,0.051948051948051945
26 to 30 years,HAI,Primary,Sulphonamides,0.03896103896103895
26 to 30 years,HAI,Primary,Tetracyclines,0.01298701298701299
26 to 30 years,HAI,District,Aminoglycosides,0.045936395759717315
26 to 30 years,HAI,District,Amphenicols,0.0
26 to 30 years,HAI,District,Carbapenems,0.0035335689045936404
26 to 30 years,HAI,District,Cephalosporins,0.28268551236749095
26 to 30 years,HAI,District,Glycopeptides,0.031802120141342774
26 to 30 years,HAI,District,Lincosamides,0.007067137809187285
26 to 30 years,HAI,District,Macrolides,0.06360424028268555
26 to 30 years,HAI,District,Nitroimidazoles,0.23321554770318037
26 to 30 years,HAI,District,Penicillins,0.23674911660777379
26 to 30 years,HAI,District,Quinolones,0.014134275618374562
26 to 30 years,HAI,District,Sulphonamides,0.049469964664310966
26 to 30 years,HAI,District,Tetracyclines,0.031802120141342774
26 to 30 years,HAI,Tertiary,Aminoglycosides,0.09611829944547133
26 to 30 years,HAI,Tertiary,Amphenicols,0.001848428835489833
26 to 30 years,HAI,Tertiary,Carbapenems,0.022181146025878
26 to 30 years,HAI,Tertiary,Cephalosporins,0.2199630314232902
26 to 30 years,HAI,Tertiary,Glycopeptides,0.02772643253234751
26 to 30 years,HAI,Tertiary,Lincosamides,0.00369685767097967
26 to 30 years,HAI,Tertiary,Macrolides,0.009242144177449165
26 to 30 years,HAI,Tertiary,Nitroimidazoles,0.20147874306839192
26 to 30 years,HAI,Tertiary,Penicillins,0.31792975970425125
26 to 30 years,HAI,Tertiary,Quinolones,0.014787430683918669
26 to 30 years,HAI,Tertiary,Sulphonamides,0.05914972273567467
26 to 30 years,HAI,Tertiary,Tetracyclines,0.02587800369685767
26 to 30 years,HAI,Specialist,Aminoglycosides,0.037037037037037035
26 to 30 years,HAI,Specialist,Amphenicols,0.0
26 to 30 years,HAI,Specialist,Carbapenems,0.09876543209876543
26 to 30 years,HAI,Specialist,Cephalosporins,0.48148148148148145
26 to 30 years,HAI,Specialist,Glycopeptides,0.0864197530864198
26 to 30 years,HAI,Specialist,Lincosamides,0.0
26 to 30 years,HAI,Specialist,Macrolides,0.012345679012345678
26 to 30 years,HAI,Specialist,Nitroimidazoles,0.14814814814814817
26 to 30 years,HAI,Specialist,Penicillins,0.13580246913580243
26 to 30 years,HAI,Specialist,Quinolones,0.0
26 to 30 years,HAI,Specialist,Sulphonamides,0.0
26 to 30 years,HAI,Specialist,Tetracyclines,0.0
26 to 30 years,HBCI,Primary,Aminoglycosides,0.03896103896103897
26 to 30 years,HBCI,Primary,Amphenicols,0.0625
26 to 30 years,HBCI,Primary,Carbapenems,0.0625
26 to 30 years,HBCI,Primary,Cephalosporins,0.17532467532467533
26 to 30 years,HBCI,Primary,Glycopeptides,0.0625
26 to 30 years,HBCI,Primary,Lincosamides,0.0625
26 to 30 years,HBCI,Primary,Macrolides,0.03896103896103897
26 to 30 years,HBCI,Primary,Nitroimidazoles,0.15584415584415587
26 to 30 years,HBCI,Primary,Penicillins,0.262987012987013
26 to 30 years,HBCI,Primary,Quinolones,0.03896103896103897
26 to 30 years,HBCI,Primary,Sulphonamides,0.02922077922077922
26 to 30 years,HBCI,Primary,Tetracyclines,0.009740259740259742
26 to 30 years,HBCI,District,Aminoglycosides,0.04240282685512368
26 to 30 years,HBCI,District,Amphenicols,0.07692307692307693
26 to 30 years,HBCI,District,Carbapenems,0.0032617559119325905
26 to 30 years,HBCI,District,Cephalosporins,0.26094047295460726
26 to 30 years,HBCI,District,Glycopeptides,0.029355803207393314
26 to 30 years,HBCI,District,Lincosamides,0.006523511823865181
26 to 30 years,HBCI,District,Macrolides,0.05871160641478663
26 to 30 years,HBCI,District,Nitroimidazoles,0.21527589018755097
26 to 30 years,HBCI,District,Penicillins,0.21853764609948356
26 to 30 years,HBCI,District,Quinolones,0.013047023647730362
26 to 30 years,HBCI,District,Sulphonamides,0.04566458276705627
26 to 30 years,HBCI,District,Tetracyclines,0.029355803207393314
26 to 30 years,HBCI,Tertiary,Aminoglycosides,0.09611829944547134
26 to 30 years,HBCI,Tertiary,Amphenicols,0.0018484288354898336
26 to 30 years,HBCI,Tertiary,Carbapenems,0.022181146025878003
26 to 30 years,HBCI,Tertiary,Cephalosporins,0.2199630314232902
26 to 30 years,HBCI,Tertiary,Glycopeptides,0.027726432532347505
26 to 30 years,HBCI,Tertiary,Lincosamides,0.0036968576709796672
26 to 30 years,HBCI,Tertiary,Macrolides,0.009242144177449169
26 to 30 years,HBCI,Tertiary,Nitroimidazoles,0.20147874306839186
26 to 30 years,HBCI,Tertiary,Penicillins,0.3179297597042514
26 to 30 years,HBCI,Tertiary,Quinolones,0.014787430683918669
26 to 30 years,HBCI,Tertiary,Sulphonamides,0.059149722735674676
26 to 30 years,HBCI,Tertiary,Tetracyclines,0.025878003696857672
26 to 30 years,HBCI,Specialist,Aminoglycosides,0.026143790849673203
26 to 30 years,HBCI,Specialist,Amphenicols,0.05882352941176471
26 to 30 years,HBCI,Specialist,Carbapenems,0.06971677559912855
26 to 30 years,HBCI,Specialist,Cephalosporins,0.33986928104575165
26 to 30 years,HBCI,Specialist,Glycopeptides,0.06100217864923747
26 to 30 years,HBCI,Specialist,Lincosamides,0.05882352941176471
26 to 30 years,HBCI,Specialist,Macrolides,0.008714596949891068
26 to 30 years,HBCI,Specialist,Nitroimidazoles,0.10457516339869281
26 to 30 years,HBCI,Specialist,Penicillins,0.09586056644880175
26 to 30 years,HBCI,Specialist,Quinolones,0.05882352941176471
26 to 30 years,HBCI,Specialist,Sulphonamides,0.05882352941176471
26 to 30 years,HBCI,Specialist,Tetracyclines,0.05882352941176471
26 to 30 years,NIC,Primary,Aminoglycosides,0.051948051948051945
26 to 30 years,NIC,Primary,Amphenicols,0.0
26 to 30 years,NIC,Primary,Carbapenems,0.0
26 to 30 years,NIC,Primary,Cephalosporins,0.23376623376623373
26 to 30 years,NIC,Primary,Glycopeptides,0.0
26 to 30 years,NIC,Primary,Lincosamides,0.0
26 to 30 years,NIC,Primary,Macrolides,0.051948051948051965
26 to 30 years,NIC,Primary,Nitroimidazoles,0.20779220779220786
26 to 30 years,NIC,Primary,Penicillins,0.3506493506493506
26 to 30 years,NIC,Primary,Quinolones,0.051948051948051945
26 to 30 years,NIC,Primary,Sulphonamides,0.03896103896103897
26 to 30 years,NIC,Primary,Tetracyclines,0.012987012987012986
26 to 30 years,NIC,District,Aminoglycosides,0.045936395759717315
26 to 30 years,NIC,District,Amphenicols,0.0
26 to 30 years,NIC,District,Carbapenems,0.00353356890459364
26 to 30 years,NIC,District,Cephalosporins,0.282685512367491
26 to 30 years,NIC,District,Glycopeptides,0.03180212014134278
26 to 30 years,NIC,District,Lincosamides,0.007067137809187285
26 to 30 years,NIC,District,Macrolides,0.06360424028268555
26 to 30 years,NIC,District,Nitroimidazoles,0.23321554770318037
26 to 30 years,NIC,District,Penicillins,0.23674911660777379
26 to 30 years,NIC,District,Quinolones,0.014134275618374562
26 to 30 years,NIC,District,Sulphonamides,0.04946996466431098
26 to 30 years,NIC,District,Tetracyclines,0.03180212014134277
26 to 30 years,NIC,Tertiary,Aminoglycosides,0.09611829944547136
26 to 30 years,NIC,Tertiary,Amphenicols,0.0018484288354898332
26 to 30 years,NIC,Tertiary,Carbapenems,0.022181146025877996
26 to 30 years,NIC,Tertiary,Cephalosporins,0.21996303142329027
26 to 30 years,NIC,Tertiary,Glycopeptides,0.027726432532347512
26 to 30 years,NIC,Tertiary,Lincosamides,0.00369685767097967
26 to 30 years,NIC,Tertiary,Macrolides,0.009242144177449167
26 to 30 years,NIC,Tertiary,Nitroimidazoles,0.20147874306839192
26 to 30 years,NIC,Tertiary,Penicillins,0.3179297597042513
26 to 30 years,NIC,Tertiary,Quinolones,0.014787430683918669
26 to 30 years,NIC,Tertiary,Sulphonamides,0.05914972273567468
26 to 30 years,NIC,Tertiary,Tetracyclines,0.025878003696857676
26 to 30 years,NIC,Specialist,Aminoglycosides,0.03703703703703703
26 to 30 years,NIC,Specialist,Amphenicols,0.0
26 to 30 years,NIC,Specialist,Carbapenems,0.09876543209876545
26 to 30 years,NIC,Specialist,Cephalosporins,0.4814814814814815
26 to 30 years,NIC,Specialist,Glycopeptides,0.0864197530864198
26 to 30 years,NIC,Specialist,Lincosamides,0.0
26 to 30 years,NIC,Specialist,Macrolides,0.012345679012345682
26 to 30 years,NIC,Specialist,Nitroimidazoles,0.14814814814814814
26 to 30 years,NIC,Specialist,Penicillins,0.13580246913580243
26 to 30 years,NIC,Specialist,Quinolones,0.0
26 to 30 years,NIC,Specialist,Sulphonamides,0.0
26 to 30 years,NIC,Specialist,Tetracyclines,0.0
31 to 35 years,CAI,Primary,Aminoglycosides,0.05194805194805195
31 to 35 years,CAI,Primary,Amphenicols,0.0
31 to 35 years,CAI,Primary,Carbapenems,0.0
31 to 35 years,CAI,Primary,Cephalosporins,0.23376623376623373
31 to 35 years,CAI,Primary,Glycopeptides,0.0
31 to 35 years,CAI,Primary,Lincosamides,0.0
31 to 35 years,CAI,Primary,Macrolides,0.05194805194805197
31 to 35 years,CAI,Primary,Nitroimidazoles,0.20779220779220792
31 to 35 years,CAI,Primary,Penicillins,0.35064935064935054
31 to 35 years,CAI,Primary,Quinolones,0.05194805194805195
31 to 35 years,CAI,Primary,Sulphonamides,0.03896103896103896
